tradeId,tickerA,tickerB,sector,entryDate,exitDate,direction,entryPriceA,entryPriceB,beta,olsR2,halfLife,kappa,sigma,theta,ouR2,entryRollingZ,entryOuZ,exitRollingZ,exitOuZ,mlScore,mlGrade,mlProb,holdDays,exitReason,pnlUsd,pnlPct,pnlAfterCost,cost,zReverted,betaDriftAtExit,maxBetaDrift,maxPnlPct,minPnlPct,peakPnlDay,zAtDay3,zAtDay5,zAtDay10,zVelocityFirst3d,zVelocityLast3d,pnlAtDay3,pnlAtDay5,pnlAtDay10,betaDriftDay3,betaDriftDay5,betaDriftDay10,hadPositiveWindow,peakToExitDrop,spreadAtEntry,spreadAtExit,spreadChange
2589,FCX,VALE,MINING,2025-11-03,2025-11-19,LONG_A_SHORT_B,41.0776,11.5868,1.155021,0.6902,19.41,0.035719,0.349753,1.186638,0.8984,-2.1227,-3.6493,0.1182,-3.5365,6,C,0.625,12,REVERT,9.28,0.928,1.28,8,1,23.18,26.43,0.928,-6.428,12,-2.246,-1.1114,-1.3147,-0.0431,0.3988,-6.428,-1.505,-5.01,21.08,22.39,24.19,0,0.000,0.88581902,0.89511627,0.00929725
2590,FCX,VALE,MINING,2025-12-05,2025-12-26,SHORT_A_LONG_B,45.0877,12.2516,1.155021,0.6902,19.41,0.035719,0.349753,1.186638,0.8984,2.3579,-3.3011,1.8265,-2.4372,6,C,0.625,14,STALL,-81.21,-8.121,-89.21,8,1,28.4,29.61,-0.01,-8.121,2,2.1091,1.1822,1.8042,0.0038,-0.0248,-1.96,-0.69,-4.323,28.56,27.54,26.33,0,8.111,0.91452325,0.98573204,0.07120879
2591,FCX,VALE,MINING,2026-01-12,2026-01-16,SHORT_A_LONG_B,58.5641,13.9,1.155021,0.6902,19.41,0.035719,0.349753,1.186638,0.8984,2.5792,-1.8974,0.0936,-2.5652,7,B,0.6667,4,REVERT,56.51,5.651,48.51,8,1,21.84,29.3,5.651,0.672,4,0.7603,,,0.4160,0.3476,4.015,,,22.49,,,0,0.000,1.03023557,0.97518405,-0.05505152
2592,FCX,VALE,MINING,2026-01-22,2026-01-27,LONG_A_SHORT_B,58.85,15.74,1.155021,0.6902,19.41,0.035719,0.349753,1.186638,0.8984,-2.6397,-3.5802,-1.4229,-3.3883,7,B,0.6667,3,TRAIL,16.94,1.694,8.94,8,1,17.23,24.4,4.236,-0.578,2,-1.4229,,,0.2904,0.2904,1.694,,,17.23,,,0,2.542,0.89151789,0.90733769,0.01581980
2593,FCX,VALE,MINING,2026-03-03,2026-03-10,SHORT_A_LONG_B,65.57,15.97,1.155021,0.6902,19.41,0.035719,0.349753,1.186638,0.8984,2.2099,-2.4717,0.8149,-2.7713,6,C,0.625,5,TRAIL,23.75,2.375,15.75,8,1,25.97,27.17,3.119,0.102,4,0.9696,0.8149,,0.2975,0.0516,2.238,2.375,,27.17,25.97,,0,0.744,0.98288876,0.95819164,-0.02469712
2594,FCX,VALE,MINING,2026-03-19,2026-03-23,LONG_A_SHORT_B,53.62,14.63,1.155021,0.6902,19.41,0.035719,0.349753,1.186638,0.8984,-2.2748,-3.6845,-1.6163,-3.5419,6,C,0.625,2,TRAIL,11.99,1.199,3.99,8,1,21.76,25.81,1.726,1.199,1,,,,,-0.0529,,,,,,,0,0.527,0.88291602,0.89467234,0.01175632
2595,FCX,SCCO,MINING,2025-06-02,2025-06-10,SHORT_A_LONG_B,39.7759,88.3432,1.354203,0.9279,6.24,0.111133,0.238165,-2.417085,0.7975,2.1135,1.001,-0.1694,0.2428,8,B,0.7083,6,REVERT,24.92,2.492,16.92,8,1,-37.27,37.41,2.492,-0.151,6,0.5784,0.916,,0.4673,0.1878,1.467,1.108,,-37.31,-37.12,,0,0.000,-2.38523147,-2.40935894,-0.02412747
2596,FCX,SCCO,MINING,2025-06-26,2025-07-02,LONG_A_SHORT_B,44.0457,99.9916,1.354203,0.9279,6.24,0.111133,0.238165,-2.417085,0.7975,-3.3849,-1.0655,-1.7434,-0.7386,9,B,0.75,4,TRAIL,10.7,1.07,2.7,8,1,-36.98,37.46,2.365,1.07,3,-1.1492,,,0.2950,-0.0863,2.365,,,-37.33,,,0,1.295,-2.45099272,-2.44059019,0.01040253
2597,FCX,SCCO,MINING,2025-07-09,2025-07-17,SHORT_A_LONG_B,45.1652,95.4813,1.354203,0.9279,6.24,0.111133,0.238165,-2.417085,0.7975,2.3751,1.6873,1.7704,2.4797,8,B,0.7083,6,STALL,-24.65,-2.465,-32.65,8,1,-36.15,36.38,0.602,-2.465,2,1.559,1.614,,0.1877,-0.0898,-0.006,-1.205,,-36.37,-36.23,,1,3.067,-2.3633898,-2.33817314,0.02521666
2598,FCX,SCCO,MINING,2025-08-05,2025-08-12,LONG_A_SHORT_B,39.7878,90.3307,1.354203,0.9279,6.24,0.111133,0.238165,-2.417085,0.7975,-2.3396,0.0636,-0.9965,0.0427,8,B,0.7083,5,TRAIL,-0.33,-0.033,-8.33,8,1,-37.96,38.06,1.294,-3.383,4,-2.1381,-0.9965,,0.0652,0.3805,-3.383,-0.033,,-37.65,-37.96,,1,1.327,-2.41506214,-2.41572603,-0.00066389
2599,FCX,SCCO,MINING,2025-09-11,2025-09-19,LONG_A_SHORT_B,45.6422,102.2249,1.354203,0.9279,6.24,0.111133,0.238165,-2.417085,0.7975,-2.2254,-0.8867,-1.8834,-3.52,8,B,0.7083,6,STALL,-85.02,-8.502,-93.02,8,1,-38.9,38.9,-4.07,-8.502,1,-2.1007,-1.5264,,0.2703,-0.1112,-5.733,-5.005,,-38.15,-38.22,,0,4.432,-2.44530214,-2.52910411,-0.08380197
2600,FCX,SCCO,MINING,2025-09-24,2025-10-01,LONG_A_SHORT_B,37.4421,116.2863,1.354203,0.9279,6.24,0.111133,0.238165,-2.417085,0.7975,-3.5077,-12.5941,-1.3876,-12.5351,9,B,0.75,5,TRAIL,2.11,0.211,-5.89,8,1,-40.95,42.69,2.007,-4.44,4,-1.9414,-1.3876,,0.3078,0.1846,-3.262,0.211,,-42.06,-40.95,,0,1.796,-2.81786833,-2.81598947,0.00187886
2601,FCX,SCCO,MINING,2025-10-28,2025-11-05,LONG_A_SHORT_B,41.0677,134.6391,1.354203,0.9279,6.24,0.111133,0.238165,-2.417085,0.7975,-2.9241,-15.9257,-1.3181,-15.91,9,B,0.75,6,TRAIL,0.56,0.056,-7.44,8,1,-42.49,42.49,3.158,-0.772,5,-1.5328,-0.7398,,0.3211,0.0744,0.857,3.158,,-42.19,-42.19,,0,3.102,-2.92389073,-2.92339003,0.00050070
2602,FCX,SCCO,MINING,2025-11-06,2025-11-12,LONG_A_SHORT_B,38.5539,133.5492,1.354203,0.9279,6.24,0.111133,0.238165,-2.417085,0.7975,-2.1099,-17.5647,-0.4199,-15.5684,8,B,0.7083,4,REVERT,66.61,6.661,58.61,8,1,-41.99,42.62,6.661,3.623,4,-0.7998,,,0.1543,0.2397,4.998,,,-42.22,,,0,0.000,-2.97604696,-2.91252084,0.06352612
2603,FCX,SCCO,MINING,2025-11-20,2025-11-26,SHORT_A_LONG_B,39.5315,118.4958,1.354203,0.9279,6.24,0.111133,0.238165,-2.417085,0.7975,2.2317,-11.6887,0.4147,-14.131,8,B,0.7083,4,REVERT,83.21,8.321,75.21,8,1,-41.67,41.7,8.321,3.535,4,0.7615,,,0.2444,0.2594,6.634,,,-41.7,,,0,0.000,-2.78905479,-2.86677615,-0.07772136
2604,FCX,SCCO,MINING,2025-12-23,2025-12-31,SHORT_A_LONG_B,51.771,146.1403,1.354203,0.9279,6.24,0.111133,0.238165,-2.417085,0.7975,2.045,-12.1358,1.5191,-11.4866,8,B,0.7083,5,STALL,-20.24,-2.024,-28.24,8,1,-39.7,39.92,0.062,-2.024,1,1.8121,1.5191,,-0.0186,0.0977,-1.679,-2.024,,-39.67,-39.7,,1,2.086,-2.80328399,-2.78262301,0.02066098
2605,FCX,SCCO,MINING,2026-01-09,2026-01-14,LONG_A_SHORT_B,56.3895,168.3545,1.354203,0.9279,6.24,0.111133,0.238165,-2.417085,0.7975,-2.6936,-15.4722,-2.037,-15.7812,9,B,0.75,3,TRAIL,-9.78,-0.978,-17.78,8,1,-40.29,40.29,1.913,-0.978,2,-2.037,,,0.1455,0.1455,-0.978,,,-40.29,,,1,2.891,-2.90945807,-2.91929123,-0.00983316
2606,FCX,SCCO,MINING,2026-01-15,2026-01-23,LONG_A_SHORT_B,59.96,180.6464,1.354203,0.9279,6.24,0.111133,0.238165,-2.417085,0.7975,-2.1468,-16.5417,-1.1889,-16.6149,8,B,0.7083,5,TRAIL,-2.34,-0.234,-10.34,8,1,-40.72,40.72,3.004,-2.244,4,-1.3298,-1.1889,,0.1988,0.0470,0.227,-0.234,,-40.38,-40.72,,1,3.238,-2.94349332,-2.94582425,-0.00233093
2607,FCX,SCCO,MINING,2026-02-03,2026-02-06,LONG_A_SHORT_B,64.67,212.7041,1.354203,0.9279,6.24,0.111133,0.238165,-2.417085,0.7975,-2.3265,-21.1171,-1.6284,-19.9674,8,B,0.7083,3,TRAIL,34.95,3.495,26.95,8,1,-41.39,41.39,7.903,3.495,2,-1.6284,,,-0.2397,-0.2397,3.495,,,-41.39,,,0,4.408,-3.08909645,-3.05250989,0.03658656
2608,FCX,SCCO,MINING,2026-03-12,2026-03-18,SHORT_A_LONG_B,59.21,180.56,1.354203,0.9279,6.24,0.111133,0.238165,-2.417085,0.7975,2.0421,-16.9169,2.0147,-15.585,8,B,0.7083,4,STALL,-40.3,-4.03,-48.3,8,1,-40.59,40.59,-0.658,-4.03,2,1.4877,,,0.2783,-0.1484,-0.763,,,-40.54,,,0,3.372,-2.95543263,-2.91304724,0.04238539
2609,FCX,SCCO,MINING,2026-03-19,2026-03-31,SHORT_A_LONG_B,53.62,159.81,1.354203,0.9279,6.24,0.111133,0.238165,-2.417085,0.7975,2.1182,-14.8382,0.4567,-15.094,8,B,0.7083,8,REVERT,7.57,0.757,-0.43,8,1,-39.31,40.35,0.757,-5.275,8,1.8941,1.4362,,0.1141,0.2375,-5.275,-4.164,,-39.18,-39.56,,0,0.000,-2.88928322,-2.89742192,-0.00813870
2610,BHP,RIO,MINING,2025-06-04,2025-06-20,SHORT_A_LONG_B,48.1518,55.6089,1.241601,0.7777,17.54,0.039525,0.131039,-1.123474,0.9333,2.3265,0.2947,0.2198,0.1431,5,C,0.5833,11,REVERT,3.88,0.388,-4.12,8,1,-20.41,21,0.388,-2.482,11,1.743,1.8857,0.6754,0.0764,0.1999,-0.588,-2.482,-0.4,-20.87,-20.62,-20.63,0,0.000,-1.11482239,-1.11927225,-0.00444986
2611,BHP,RIO,MINING,2025-07-14,2025-07-17,SHORT_A_LONG_B,50.9173,56.8151,1.241601,0.7777,17.54,0.039525,0.131039,-1.123474,0.9333,2.1677,1.2893,1.0974,0.9899,5,C,0.5833,3,TRAIL,8.79,0.879,0.79,8,1,-20.64,20.74,1.237,0.183,2,1.0974,,,0.2178,0.2178,0.879,,,-20.64,,,0,0.358,-1.08562093,-1.09441165,-0.00879072
2612,BHP,RIO,MINING,2025-08-26,2025-08-28,SHORT_A_LONG_B,54.5753,60.2647,1.241601,0.7777,17.54,0.039525,0.131039,-1.123474,0.9333,2.1495,1.1596,0.1298,0.8159,5,C,0.5833,2,REVERT,10.19,1.019,2.19,8,1,-20.4,20.4,1.019,-0.075,2,,,,,0.9018,,,,,,,0,0.000,-1.08942863,-1.09951901,-0.01009038
2613,BHP,RIO,MINING,2025-09-05,2025-09-15,LONG_A_SHORT_B,53.3396,62.2298,1.241601,0.7777,17.54,0.039525,0.131039,-1.123474,0.9333,-3.8,-0.9774,-1.362,-0.556,6,C,0.625,6,TRAIL,12.39,1.239,4.39,8,1,-21.37,21.41,2.445,0.136,4,-1.5387,-0.9372,,0.4069,-0.1246,1.534,2.381,,-21.4,-21.14,,0,1.206,-1.15216922,-1.13979753,0.01237169
2614,BHP,RIO,MINING,2025-10-13,2025-10-15,LONG_A_SHORT_B,54.6341,66.3058,1.241601,0.7777,17.54,0.039525,0.131039,-1.123474,0.9333,-2.4502,-2.8436,-1.7402,-2.6818,5,C,0.5833,2,TRAIL,4.84,0.484,-3.16,8,1,-21.82,21.82,1.165,0.484,1,,,,,-0.1125,,,,,,,0,0.681,-1.20696154,-1.20220966,0.00475188
2615,BHP,RIO,MINING,2025-10-22,2025-11-04,LONG_A_SHORT_B,54.7126,67.8623,1.241601,0.7777,17.54,0.039525,0.131039,-1.123474,0.9333,-2.3032,-3.776,-0.1212,-3.4612,5,C,0.5833,9,REVERT,9.08,0.908,1.08,8,1,-22.42,22.7,0.908,-2.427,9,-1.6219,-1.3203,,0.3650,0.3307,-1.025,-1.13,,-22.42,-22.17,,0,0.000,-1.23433525,-1.22509394,0.00924131
2616,BHP,RIO,MINING,2025-11-18,2025-12-02,LONG_A_SHORT_B,52.6727,67.8428,1.241601,0.7777,17.54,0.039525,0.131039,-1.123474,0.9333,-2.0609,-5.058,-0.288,-5.02,5,C,0.5833,9,REVERT,1.38,0.138,-6.62,8,1,-22.78,23.62,0.138,-2.752,9,-2.2337,-1.8441,,-0.1701,0.3399,-1.618,-2.424,,-23.31,-23.54,,0,0.000,-1.27197473,-1.27085885,0.00111588
2617,BHP,RIO,MINING,2026-01-20,2026-01-21,LONG_A_SHORT_B,63.1465,83.3492,1.241601,0.7777,17.54,0.039525,0.131039,-1.123474,0.9333,-2.0475,-7.5859,-3.3804,-8.4782,5,C,0.5833,1,DIVERGE,-26.84,-2.684,-34.84,8,0,-23.6,23.6,-2.684,-2.684,1,,,,,,,,,,,,0,0.000,-1.34619353,-1.37239137,-0.02619784
2618,BHP,RIO,MINING,2026-01-22,2026-02-05,LONG_A_SHORT_B,63.7153,84.9251,1.241601,0.7777,17.54,0.039525,0.131039,-1.123474,0.9333,-2.0091,-8.0726,-0.0842,-7.7846,5,C,0.5833,10,REVERT,9.24,0.924,1.24,8,1,-22.8,23.4,0.924,-1.897,10,-1.0772,-1.2043,-0.0842,0.3153,0.4159,0.517,-0.054,0.924,-22.79,-22.63,-22.8,0,0.000,-1.3604827,-1.35202762,0.00845508
2619,BHP,RIO,MINING,2026-02-19,2026-03-06,SHORT_A_LONG_B,73.6202,93.7192,1.241601,0.7777,17.54,0.039525,0.131039,-1.123474,0.9333,2.1605,-7.3179,0.477,-6.5331,5,C,0.5833,11,REVERT,-22.45,-2.245,-30.45,8,1,-21.09,22.38,-1.365,-6.363,1,2.4606,1.9893,1.0985,0.0087,0.2058,-3.82,-4.448,-4.534,-21.87,-21.68,-21.12,0,0.880,-1.3383261,-1.3152825,0.02304360
2620,BHP,RIO,MINING,2026-04-01,2026-04-09,LONG_A_SHORT_B,73.56,94.81,1.241601,0.7777,17.54,0.039525,0.131039,-1.123474,0.9333,-2.1241,-7.8352,-0.2886,-7.1993,5,C,0.5833,5,REVERT,19.51,1.951,11.51,8,1,-22.14,22.87,1.951,-0.145,5,-1.5341,-0.2886,,0.1095,0.4152,-0.143,1.951,,-22.87,-22.14,,0,0.000,-1.35351226,-1.3348418,0.01867046
2621,BHP,VALE,MINING,2025-05-30,2025-06-03,SHORT_A_LONG_B,48.0439,8.3818,0.62811,0.6729,25.03,0.027695,0.182482,2.530708,0.9136,2.5636,0.123,-0.4748,-0.2917,5,C,0.5833,2,REVERT,20.34,2.034,12.34,8,1,152.79,154.77,2.034,0.065,2,,,,,0.7935,,,,,,,0,0.000,2.53671542,2.51645981,-0.02025561
2622,BHP,VALE,MINING,2025-06-16,2025-06-27,LONG_A_SHORT_B,47.9556,9.0152,0.62811,0.6729,25.03,0.027695,0.182482,2.530708,0.9136,-2.6536,-0.8516,-1.2062,-0.8639,5,C,0.5833,8,TRAIL,-0.61,-0.061,-8.61,8,1,111.35,151.98,1.093,-0.783,7,-2.2718,-1.122,,-0.1637,-0.0403,-0.783,0.609,,148.04,148.36,,1,1.154,2.4891155,2.48851089,-0.00060461
2623,BHP,VALE,MINING,2025-07-10,2025-07-30,SHORT_A_LONG_B,50.5152,9.1438,0.62811,0.6729,25.03,0.027695,0.182482,2.530708,0.9136,2.1855,0.031,0.0175,0.1196,4,C,0.5417,14,REVERT,-4.12,-0.412,-12.12,8,1,119.67,150.43,0.51,-4.603,3,1.4982,1.8724,1.3209,0.2592,0.2656,0.51,-1.296,-3.287,138.43,138.62,125.52,1,0.922,2.53222239,2.53654915,0.00432676
2624,BHP,VALE,MINING,2025-08-22,2025-08-28,SHORT_A_LONG_B,54.8695,9.6113,0.62811,0.6729,25.03,0.027695,0.182482,2.530708,0.9136,2.1322,1.0825,1.2555,0.9805,4,C,0.5417,4,TRAIL,5.03,0.503,-2.97,8,1,150.42,151.45,1.157,0.503,2,1.1109,,,0.1329,-0.0547,0.95,,,150.27,,,0,0.654,2.58358034,2.57859689,-0.00498345
2625,BHP,VALE,MINING,2025-09-05,2025-09-25,LONG_A_SHORT_B,53.3396,9.8773,0.62811,0.6729,25.03,0.027695,0.182482,2.530708,0.9136,-2.274,0.1526,0.2861,0.0441,4,C,0.5417,14,REVERT,-5.69,-0.569,-13.69,8,1,128.35,147.82,-0.569,-6.915,14,-2.5127,-1.7215,-1.8545,0.0049,0.2915,-2.7,-2.219,-6.915,144.46,139.99,126.87,0,0.000,2.53815968,2.53286232,-0.00529736
2626,BHP,VALE,MINING,2025-10-22,2025-10-28,LONG_A_SHORT_B,54.7126,10.941,0.62811,0.6729,25.03,0.027695,0.182482,2.530708,0.9136,-2.2063,-0.6424,-0.1275,-0.2676,4,C,0.5417,4,REVERT,18.57,1.857,10.57,8,1,141.61,142.12,1.857,-0.569,4,-0.5512,,,0.5515,0.4214,1.385,,,142.12,,,0,0.000,2.49933169,2.5176376,0.01830591
2627,BHP,VALE,MINING,2025-11-03,2025-12-02,LONG_A_SHORT_B,55.0656,11.5868,0.62811,0.6729,25.03,0.027695,0.182482,2.530708,0.9136,-2.6267,-1.2482,-0.1425,-1.912,5,C,0.5833,20,REVERT,-33.39,-3.339,-41.39,8,1,115.18,137.45,-1.031,-5.168,5,-1.7209,-1.3211,-1.3186,0.3313,0.3074,-1.116,-1.031,-2.624,130.43,129.88,127.31,0,2.308,2.4697408,2.43731966,-0.03242114
2628,BHP,VALE,MINING,2025-12-05,2025-12-15,SHORT_A_LONG_B,57.7135,12.2516,0.62811,0.6729,25.03,0.027695,0.182482,2.530708,0.9136,2.3724,-1.0042,0.443,-1.4191,4,C,0.5417,6,REVERT,20.8,2.08,12.8,8,1,118.75,137.76,2.08,-2.416,6,2.3768,0.8798,,-0.1626,0.4582,-2.416,0.905,,137.76,123.67,,0,0.000,2.48166283,2.4613935,-0.02026933
2629,BHP,VALE,MINING,2026-01-09,2026-01-12,LONG_A_SHORT_B,60.5281,13.97,0.62811,0.6729,25.03,0.027695,0.182482,2.530708,0.9136,-2.0182,-1.7172,-0.1974,-1.2974,4,C,0.5417,1,REVERT,20.64,2.064,12.64,8,1,130.41,130.41,2.064,2.064,1,,,,,,,,,,,,0,0.000,2.44683623,2.46733845,0.02050222
2630,BHP,VALE,MINING,2026-01-20,2026-01-26,LONG_A_SHORT_B,63.1465,14.93,0.62811,0.6729,25.03,0.027695,0.182482,2.530708,0.9136,-2.2004,-1.7048,0.0107,-1.304,4,C,0.5417,4,REVERT,20.1,2.01,12.1,8,1,116.22,124.9,2.01,-2.507,4,-1.2924,,,0.3514,0.8960,-0.398,,,120.19,,,0,0.000,2.44744205,2.46701682,0.01957477
2631,BHP,VALE,MINING,2026-02-17,2026-03-09,SHORT_A_LONG_B,72.8553,15.9,0.62811,0.6729,25.03,0.027695,0.182482,2.530708,0.9136,2.777,0.4139,0.4312,0.8931,5,C,0.5833,14,REVERT,-22.99,-2.299,-30.99,8,1,92.75,129.57,0.072,-7.432,1,1.8436,1.98,1.3539,0.1381,0.1455,-0.206,-2.751,-5.162,120.42,118.6,100.45,1,2.371,2.55092276,2.57432957,0.02340681
2633,BHP,SCCO,MINING,2025-05-16,2025-05-20,SHORT_A_LONG_B,49.5345,86.7569,0.724144,0.8747,4.64,0.149237,0.195971,0.63216,0.7396,2.0547,1.7073,0.4047,0.7005,5,C,0.5833,2,REVERT,22.66,2.266,14.66,8,1,19.14,19.43,2.266,0.987,2,,,,,0.4333,,,,,,,0,0.000,0.67073756,0.64798838,-0.02274918
2634,BHP,SCCO,MINING,2025-06-03,2025-06-11,LONG_A_SHORT_B,47.6614,88.3909,0.724144,0.8747,4.64,0.149237,0.195971,0.63216,0.7396,-2.4286,-0.5966,-0.3632,-0.0134,5,C,0.5833,6,REVERT,13.49,1.349,5.49,8,1,17.98,18.13,1.349,-0.442,6,-1.7858,-0.8244,,0.0846,0.3627,-0.442,0.683,,17.69,17.99,,0,0.000,0.6186776,0.63185661,0.01317901
2635,BHP,SCCO,MINING,2025-06-16,2025-06-20,LONG_A_SHORT_B,47.9556,92.1655,0.724144,0.8747,4.64,0.149237,0.195971,0.63216,0.7396,-2.0947,-1.6644,-2.4683,-3.2263,5,C,0.5833,3,DIVERGE,-33.99,-3.399,-41.99,8,0,17.03,17.03,-1.449,-3.399,1,-2.4683,,,0.0094,0.0094,-3.399,,,17.03,,,0,1.950,0.59455075,0.55925767,-0.03529308
2636,BHP,SCCO,MINING,2025-06-25,2025-07-07,LONG_A_SHORT_B,45.8374,92.7675,0.724144,0.8747,4.64,0.149237,0.195971,0.63216,0.7396,-2.0355,-3.8723,-0.927,-3.7952,5,C,0.5833,7,TRAIL,1.27,0.127,-6.73,8,1,15.79,15.85,1.816,-2.216,5,-1.352,-0.6038,,0.3015,-0.1077,-0.163,1.816,,14.77,15.84,,0,1.689,0.54465893,0.54640291,0.00174398
2637,BHP,SCCO,MINING,2025-07-14,2025-07-16,SHORT_A_LONG_B,50.9173,95.5387,0.724144,0.8747,4.64,0.149237,0.195971,0.63216,0.7396,2.1588,-0.1643,2.08,0.274,5,C,0.5833,2,TRAIL,-9.6,-0.96,-17.6,8,1,18.07,18.07,1.225,-0.96,1,,,,,-0.2376,,,,,,,1,2.185,0.62844768,0.63835178,0.00990410
2638,BHP,SCCO,MINING,2025-07-17,2025-07-22,SHORT_A_LONG_B,50.6918,92.2228,0.724144,0.8747,4.64,0.149237,0.195971,0.63216,0.7396,2.0544,0.7713,2.0722,2.7015,5,C,0.5833,3,STALL,-45.39,-4.539,-53.39,8,0,20.82,20.82,-0.343,-4.539,1,2.0722,,,-0.0739,-0.0739,-4.539,,,20.82,,,0,4.196,0.64958726,0.69320381,0.04361655
2639,BHP,SCCO,MINING,2025-08-21,2025-08-27,SHORT_A_LONG_B,53.4475,91.2093,0.724144,0.8747,4.64,0.149237,0.195971,0.63216,0.7396,2.2427,3.4681,1.6494,3.7299,5,C,0.5833,4,TRAIL,-5.98,-0.598,-13.98,8,1,20.19,20.5,1.019,-0.598,3,1.0959,,,0.2338,-0.0110,1.019,,,20.22,,,1,1.617,0.71052547,0.71644129,0.00591582
2640,BHP,SCCO,MINING,2025-09-05,2025-09-10,LONG_A_SHORT_B,53.3396,100.2106,0.724144,0.8747,4.64,0.149237,0.195971,0.63216,0.7396,-2.3947,0.3625,-2.1022,-0.2999,5,C,0.5833,3,STALL,-14.77,-1.477,-22.77,8,1,17.25,18.13,-0.121,-1.477,2,-2.1022,,,0.1361,0.1361,-1.477,,,17.25,,,0,1.356,0.64035116,0.62538339,-0.01496777
2641,BHP,SCCO,MINING,2025-10-30,2025-11-05,LONG_A_SHORT_B,56.1346,136.3421,0.724144,0.8747,4.64,0.149237,0.195971,0.63216,0.7396,-2.0171,-7.2443,-1.6579,-7.6295,5,C,0.5833,4,STALL,-8.57,-0.857,-16.57,8,1,11.46,12.75,0.345,-0.964,1,-1.3187,,,0.0694,0.1541,-0.075,,,11.94,,,1,1.202,0.46846509,0.45976121,-0.00870388
2642,BHP,SCCO,MINING,2026-01-08,2026-01-20,LONG_A_SHORT_B,61.7343,158.5111,0.724144,0.8747,4.64,0.149237,0.195971,0.63216,0.7396,-3.2524,-7.8643,-1.9569,-11.6219,6,C,0.625,7,STALL,-93.04,-9.304,-101.04,8,1,8.55,10.71,-4.013,-9.304,4,-1.8068,-1.5281,,0.7373,-0.1429,-4.581,-5.22,,10.15,10.29,,0,5.291,0.45445492,0.36954842,-0.08490650
2643,BHP,SCCO,MINING,2026-02-17,2026-02-24,SHORT_A_LONG_B,72.8553,188,0.724144,0.8747,4.64,0.149237,0.195971,0.63216,0.7396,2.8619,-6.0019,1.3254,-6.5704,6,C,0.625,5,TRAIL,15.25,1.525,7.25,8,1,11.61,12.25,2.33,1.288,4,1.5544,1.3254,,0.1704,0.0763,1.606,1.525,,11.95,11.61,,0,0.805,0.49653912,0.48369158,-0.01284754
2644,BHP,SCCO,MINING,2026-03-18,2026-03-23,SHORT_A_LONG_B,68.3,166.72,0.724144,0.8747,4.64,0.149237,0.195971,0.63216,0.7396,2.409,-5.0095,2.4364,-3.6672,5,C,0.5833,3,STALL,-29.65,-2.965,-37.65,8,0,14.37,14.37,-1.64,-2.965,1,2.4364,,,0.1284,0.1284,-2.965,,,14.37,,,0,1.325,0.51896226,0.54929432,0.03033206
2645,BHP,SCCO,MINING,2026-03-24,2026-03-30,SHORT_A_LONG_B,68.77,159.88,0.724144,0.8747,4.64,0.149237,0.195971,0.63216,0.7396,2.2625,-3.3635,1.5667,-3.0825,5,C,0.5833,4,STALL,-6.35,-0.635,-14.35,8,1,14.3,14.3,0.738,-0.635,1,1.5746,,,0.0411,0.0185,-0.07,,,14.28,,,1,1.373,0.55615598,0.56250741,0.00635143
2646,RIO,VALE,MINING,2025-05-15,2025-05-22,SHORT_A_LONG_B,59.5979,9.0061,0.468514,0.7421,10.15,0.068288,0.145948,3.030117,0.8595,2.1925,1.1158,0.2172,0.5046,7,B,0.6667,5,REVERT,14.99,1.499,6.99,8,1,239.82,245.96,1.499,0.127,5,1.1111,0.2172,,0.2448,0.2980,0.669,1.499,,245.12,239.82,,0,0.000,3.05787475,3.04267071,-0.01520404
2647,RIO,VALE,MINING,2025-06-03,2025-06-13,LONG_A_SHORT_B,55.8938,8.547,0.468514,0.7421,10.15,0.068288,0.145948,3.030117,0.8595,-2.2804,-0.4783,-1.7131,-1.3641,7,B,0.6667,8,STALL,-21.99,-2.199,-29.99,8,1,231.58,245.73,-0.294,-2.199,2,-1.8443,-1.5031,,0.1901,0.0122,-0.6,-0.708,,241.03,233.04,,0,1.905,3.01821745,2.99618036,-0.02203709
2648,RIO,VALE,MINING,2025-06-16,2025-06-26,LONG_A_SHORT_B,55.381,9.0152,0.468514,0.7421,10.15,0.068288,0.145948,3.030117,0.8595,-2.043,-1.8532,0.0069,-0.9841,7,B,0.6667,7,REVERT,21.33,2.133,13.33,8,1,212.54,243.55,2.133,-0.524,7,-1.6729,-0.7781,,0.0349,0.2571,-0.524,0.989,,231.96,232.76,,0,0.000,2.98401253,3.00563564,0.02162311
2649,RIO,VALE,MINING,2025-07-07,2025-07-09,LONG_A_SHORT_B,54.7636,9.1254,0.468514,0.7421,10.15,0.068288,0.145948,3.030117,0.8595,-2.1894,-2.5326,-0.1793,-1.655,7,B,0.6667,2,REVERT,21.98,2.198,13.98,8,1,235.89,238.67,2.198,1.62,2,,,,,0.2979,,,,,,,0,0.000,2.967112,2.98894442,0.02183242
2650,RIO,VALE,MINING,2025-07-11,2025-07-15,SHORT_A_LONG_B,58.0308,9.309,0.468514,0.7421,10.15,0.068288,0.145948,3.030117,0.8595,2.1961,-0.5784,0.1614,-1.4921,7,B,0.6667,2,REVERT,22.25,2.225,14.25,8,1,238.18,241.13,2.225,0.986,2,,,,,0.5602,,,,,,,0,0.000,3.01572695,2.99299648,-0.02273047
